Date,Open,High,Low,Close,Adj Close,Volume
2017-03-14,84.440002,84.440002,84.440002,84.440002,84.440002,0
2017-03-15,85.599998,85.599998,85.599998,85.599998,85.599998,0
2017-03-16,85.660004,85.660004,85.660004,85.660004,85.660004,0
2017-03-17,85.790001,85.790001,85.790001,85.790001,85.790001,0
2017-03-20,85.370003,85.370003,85.370003,85.370003,85.370003,0
2017-03-21,83.449997,83.449997,83.449997,83.449997,83.449997,0
2017-03-22,83.540001,83.540001,83.540001,83.540001,83.540001,0
2017-03-23,83.680000,83.680000,83.680000,83.680000,83.680000,0
2017-03-24,83.860001,83.860001,83.860001,83.860001,83.860001,0
2017-03-27,83.919998,83.919998,83.919998,83.919998,83.919998,0
2017-03-28,84.430000,84.430000,84.430000,84.430000,84.430000,0
2017-03-29,84.820000,84.820000,84.820000,84.820000,84.820000,0
2017-03-30,85.150002,85.150002,85.150002,85.150002,85.150002,0
2017-03-31,85.379997,85.379997,85.379997,85.379997,85.379997,0
2017-04-03,84.639999,84.639999,84.639999,84.639999,84.639999,0
2017-04-04,84.269997,84.269997,84.269997,84.269997,84.269997,0
2017-04-05,83.660004,83.660004,83.660004,83.660004,83.660004,0
2017-04-06,84.360001,84.360001,84.360001,84.360001,84.360001,0
2017-04-07,84.309998,84.309998,84.309998,84.309998,84.309998,0
2017-04-10,84.559998,84.559998,84.559998,84.559998,84.559998,0
2017-04-11,84.860001,84.860001,84.860001,84.860001,84.860001,0
2017-04-12,83.970001,83.970001,83.970001,83.970001,83.970001,0
2017-04-13,83.290001,83.290001,83.290001,83.290001,83.290001,0
2017-04-17,84.199997,84.199997,84.199997,84.199997,84.199997,0
2017-04-18,84.199997,84.199997,84.199997,84.199997,84.199997,0
2017-04-19,84.650002,84.650002,84.650002,84.650002,84.650002,0
2017-04-20,85.580002,85.580002,85.580002,85.580002,85.580002,0
2017-04-21,85.339996,85.339996,85.339996,85.339996,85.339996,0
2017-04-24,86.320000,86.320000,86.320000,86.320000,86.320000,0
2017-04-25,86.910004,86.910004,86.910004,86.910004,86.910004,0
2017-04-26,87.230003,87.230003,87.230003,87.230003,87.230003,0
2017-04-27,87.519997,87.519997,87.519997,87.519997,87.519997,0
2017-04-28,86.849998,86.849998,86.849998,86.849998,86.849998,0
2017-05-01,87.120003,87.120003,87.120003,87.120003,87.120003,0
2017-05-02,87.059998,87.059998,87.059998,87.059998,87.059998,0
2017-05-03,86.779999,86.779999,86.779999,86.779999,86.779999,0
2017-05-04,86.830002,86.830002,86.830002,86.830002,86.830002,0
2017-05-05,87.400002,87.400002,87.400002,87.400002,87.400002,0
2017-05-08,87.040001,87.040001,87.040001,87.040001,87.040001,0
2017-05-09,87.209999,87.209999,87.209999,87.209999,87.209999,0
2017-05-10,87.669998,87.669998,87.669998,87.669998,87.669998,0
2017-05-11,87.290001,87.290001,87.290001,87.290001,87.290001,0
2017-05-12,86.870003,86.870003,86.870003,86.870003,86.870003,0
2017-05-15,87.529999,87.529999,87.529999,87.529999,87.529999,0
2017-05-16,87.519997,87.519997,87.519997,87.519997,87.519997,0
2017-05-17,85.300003,85.300003,85.300003,85.300003,85.300003,0
2017-05-18,85.680000,85.680000,85.680000,85.680000,85.680000,0
2017-05-19,86.260002,86.260002,86.260002,86.260002,86.260002,0
2017-05-22,86.879997,86.879997,86.879997,86.879997,86.879997,0
2017-05-23,86.870003,86.870003,86.870003,86.870003,86.870003,0
2017-05-24,87.070000,87.070000,87.070000,87.070000,87.070000,0
2017-05-25,87.389999,87.389999,87.389999,87.389999,87.389999,0
2017-05-26,87.440002,87.440002,87.440002,87.440002,87.440002,0
2017-05-30,86.970001,86.970001,86.970001,86.970001,86.970001,0
2017-05-31,87.040001,87.040001,87.040001,87.040001,87.040001,0
2017-06-01,88.540001,88.540001,88.540001,88.540001,88.540001,0
2017-06-02,89.019997,89.019997,89.019997,89.019997,89.019997,0
2017-06-05,88.550003,88.550003,88.550003,88.550003,88.550003,0
2017-06-06,88.440002,88.440002,88.440002,88.440002,88.440002,0
2017-06-07,88.610001,88.610001,88.610001,88.610001,88.610001,0
2017-06-08,89.330002,89.330002,89.330002,89.330002,89.330002,0
2017-06-09,88.879997,88.879997,88.879997,88.879997,88.879997,0
2017-06-12,88.750000,88.750000,88.750000,88.750000,88.750000,0
2017-06-13,89.400002,89.400002,89.400002,89.400002,89.400002,0
2017-06-14,89.059998,89.059998,89.059998,89.059998,89.059998,0
2017-06-15,88.650002,88.650002,88.650002,88.650002,88.650002,0
2017-06-16,88.650002,88.650002,88.650002,88.650002,88.650002,0
2017-06-19,89.680000,89.680000,89.680000,89.680000,89.680000,0
2017-06-20,88.650002,88.650002,88.650002,88.650002,88.650002,0
2017-06-21,88.559998,88.559998,88.559998,88.559998,88.559998,0
2017-06-22,88.910004,88.910004,88.910004,88.910004,88.910004,0
2017-06-23,89.480003,89.480003,89.480003,89.480003,89.480003,0
2017-06-26,89.599998,89.599998,89.599998,89.599998,89.599998,0
2017-06-27,88.720001,88.720001,88.720001,88.720001,88.720001,0
2017-06-28,89.949997,89.949997,89.949997,89.949997,89.949997,0
2017-06-29,89.150002,89.150002,89.150002,89.150002,89.150002,0
2017-06-30,89.349998,89.349998,89.349998,89.349998,89.349998,0
2017-07-03,89.489998,89.489998,89.489998,89.489998,89.489998,0
2017-07-05,89.500000,89.500000,89.500000,89.500000,89.500000,0
2017-07-06,88.309998,88.309998,88.309998,88.309998,88.309998,0
2017-07-07,89.330002,89.330002,89.330002,89.330002,89.330002,0
2017-07-10,89.110001,89.110001,89.110001,89.110001,89.110001,0
2017-07-11,89.419998,89.419998,89.419998,89.419998,89.419998,0
2017-07-12,90.150002,90.150002,90.150002,90.150002,90.150002,0
2017-07-13,90.150002,90.150002,90.150002,90.150002,90.150002,0
2017-07-14,90.540001,90.540001,90.540001,90.540001,90.540001,0
2017-07-17,90.540001,90.540001,90.540001,90.540001,90.540001,0
2017-07-18,90.410004,90.410004,90.410004,90.410004,90.410004,0
2017-07-19,91.279999,91.279999,91.279999,91.279999,91.279999,0
2017-07-20,91.279999,91.279999,91.279999,91.279999,91.279999,0
2017-07-21,91.099998,91.099998,91.099998,91.099998,91.099998,0
2017-07-24,91.339996,91.339996,91.339996,91.339996,91.339996,0
2017-07-25,91.919998,91.919998,91.919998,91.919998,91.919998,0
2017-07-26,91.570000,91.570000,91.570000,91.570000,91.570000,0
2017-07-27,90.750000,90.750000,90.750000,90.750000,90.750000,0
2017-07-28,90.489998,90.489998,90.489998,90.489998,90.489998,0
2017-07-31,90.290001,90.290001,90.290001,90.290001,90.290001,0
2017-08-01,90.699997,90.699997,90.699997,90.699997,90.699997,0
2017-08-02,89.650002,89.650002,89.650002,89.650002,89.650002,0
2017-08-03,89.510002,89.510002,89.510002,89.510002,89.510002,0
2017-08-04,89.750000,89.750000,89.750000,89.750000,89.750000,0
2017-08-07,89.930000,89.930000,89.930000,89.930000,89.930000,0
2017-08-08,89.570000,89.570000,89.570000,89.570000,89.570000,0
2017-08-09,88.930000,88.930000,88.930000,88.930000,88.930000,0
2017-08-10,87.019997,87.019997,87.019997,87.019997,87.019997,0
2017-08-11,87.459999,87.459999,87.459999,87.459999,87.459999,0
2017-08-14,88.500000,88.500000,88.500000,88.500000,88.500000,0
2017-08-15,87.959999,87.959999,87.959999,87.959999,87.959999,0
2017-08-16,88.260002,88.260002,88.260002,88.260002,88.260002,0
2017-08-17,86.839996,86.839996,86.839996,86.839996,86.839996,0
2017-08-18,86.739998,86.739998,86.739998,86.739998,86.739998,0
2017-08-21,86.699997,86.699997,86.699997,86.699997,86.699997,0
2017-08-22,87.809998,87.809998,87.809998,87.809998,87.809998,0
2017-08-23,87.470001,87.470001,87.470001,87.470001,87.470001,0
2017-08-24,87.589996,87.589996,87.589996,87.589996,87.589996,0
2017-08-25,87.680000,87.680000,87.680000,87.680000,87.680000,0
2017-08-28,87.910004,87.910004,87.910004,87.910004,87.910004,0
2017-08-29,87.980003,87.980003,87.980003,87.980003,87.980003,0
2017-08-30,88.790001,88.790001,88.790001,88.790001,88.790001,0
2017-08-31,89.699997,89.699997,89.699997,89.699997,89.699997,0
