Date,Open,High,Low,Close,Adj Close,Volume
2017-01-31,207.699997,207.699997,207.699997,207.699997,205.775009,0
2017-02-01,207.809998,207.809998,207.809998,207.809998,205.883987,0
2017-02-02,207.940002,207.940002,207.940002,207.940002,206.012787,0
2017-02-03,209.470001,209.470001,209.470001,209.470001,207.528610,0
2017-02-06,209.029999,209.029999,209.029999,209.029999,207.092682,0
2017-02-07,209.089996,209.089996,209.089996,209.089996,207.152130,0
2017-02-08,209.300003,209.300003,209.300003,209.300003,207.360184,0
2017-02-09,210.539993,210.539993,210.539993,210.539993,208.588684,0
2017-02-10,211.300003,211.300003,211.300003,211.300003,209.341644,0
2017-02-13,212.470001,212.470001,212.470001,212.470001,210.500809,0
2017-02-14,213.380005,213.380005,213.380005,213.380005,211.402374,0
2017-02-15,214.479996,214.479996,214.479996,214.479996,212.492172,0
2017-02-16,214.309998,214.309998,214.309998,214.309998,212.323746,0
2017-02-17,214.669998,214.669998,214.669998,214.669998,212.680420,0
2017-02-21,215.970001,215.970001,215.970001,215.970001,213.968369,0
2017-02-22,215.759995,215.759995,215.759995,215.759995,213.760315,0
2017-02-23,215.869995,215.869995,215.869995,215.869995,213.869293,0
2017-02-24,216.250000,216.250000,216.250000,216.250000,214.245773,0
2017-02-27,216.500000,216.500000,216.500000,216.500000,214.493454,0
2017-02-28,215.949997,215.949997,215.949997,215.949997,213.948547,0
2017-03-01,218.940002,218.940002,218.940002,218.940002,216.910843,0
2017-03-02,217.679993,217.679993,217.679993,217.679993,215.662521,0
2017-03-03,217.789993,217.789993,217.789993,217.789993,215.771484,0
2017-03-06,217.080002,217.080002,217.080002,217.080002,215.068085,0
2017-03-07,216.460007,216.460007,216.460007,216.460007,214.453827,0
2017-03-08,216.029999,216.029999,216.029999,216.029999,214.027817,0
2017-03-09,216.210007,216.210007,216.210007,216.210007,214.206146,0
2017-03-10,216.910004,216.910004,216.910004,216.910004,214.899658,0
2017-03-13,217.059998,217.059998,217.059998,217.059998,215.048264,0
2017-03-14,216.339996,216.339996,216.339996,216.339996,214.334930,0
2017-03-15,218.160004,218.160004,218.160004,218.160004,216.138077,0
2017-03-16,217.809998,217.809998,217.809998,217.809998,215.791306,0
2017-03-17,217.529999,217.529999,217.529999,217.529999,215.513901,0
2017-03-20,217.089996,217.089996,217.089996,217.089996,215.077988,0
2017-03-21,214.419998,214.419998,214.419998,214.419998,212.432739,0
2017-03-22,214.830002,214.830002,214.830002,214.830002,212.838943,0
2017-03-23,214.610001,214.610001,214.610001,214.610001,212.620972,0
2017-03-24,214.429993,214.429993,214.429993,214.429993,212.442642,0
2017-03-27,214.210007,214.210007,214.210007,214.210007,212.224686,0
2017-03-28,214.720001,214.720001,214.720001,214.720001,213.771820,0
2017-03-29,215.000000,215.000000,215.000000,215.000000,214.050568,0
2017-03-30,215.630005,215.630005,215.630005,215.630005,214.677795,0
2017-03-31,215.149994,215.149994,215.149994,215.149994,214.199905,0
2017-04-03,214.800003,214.800003,214.800003,214.800003,213.851456,0
2017-04-04,214.960007,214.960007,214.960007,214.960007,214.010757,0
2017-04-05,214.320007,214.320007,214.320007,214.320007,213.373581,0
2017-04-06,214.800003,214.800003,214.800003,214.800003,213.851456,0
2017-04-07,214.619995,214.619995,214.619995,214.619995,213.672241,0
2017-04-10,214.779999,214.779999,214.779999,214.779999,213.831543,0
2017-04-11,214.500000,214.500000,214.500000,214.500000,213.552780,0
2017-04-12,213.699997,213.699997,213.699997,213.699997,212.756317,0
2017-04-13,212.250000,212.250000,212.250000,212.250000,211.312714,0
2017-04-17,214.070007,214.070007,214.070007,214.070007,213.124695,0
2017-04-18,213.460007,213.460007,213.460007,213.460007,212.517380,0
2017-04-19,213.119995,213.119995,213.119995,213.119995,212.178879,0
2017-04-20,214.740005,214.740005,214.740005,214.740005,213.791733,0
2017-04-21,214.089996,214.089996,214.089996,214.089996,213.144592,0
2017-04-24,216.410004,216.410004,216.410004,216.410004,215.454346,0
2017-04-25,217.729996,217.729996,217.729996,217.729996,216.768509,0
2017-04-26,217.619995,217.619995,217.619995,217.619995,216.658997,0
2017-04-27,217.770004,217.770004,217.770004,217.770004,216.808350,0
2017-04-28,217.350006,217.350006,217.350006,217.350006,216.390198,0
2017-05-01,217.729996,217.729996,217.729996,217.729996,216.768509,0
2017-05-02,217.990005,217.990005,217.990005,217.990005,217.027374,0
2017-05-03,217.750000,217.750000,217.750000,217.750000,216.788437,0
2017-05-04,217.899994,217.899994,217.899994,217.899994,216.937759,0
2017-05-05,218.789993,218.789993,218.789993,218.789993,217.823837,0
2017-05-08,218.820007,218.820007,218.820007,218.820007,217.853714,0
2017-05-09,218.600006,218.600006,218.600006,218.600006,217.634689,0
2017-05-10,218.929993,218.929993,218.929993,218.929993,217.963211,0
2017-05-11,218.529999,218.529999,218.529999,218.529999,217.564987,0
2017-05-12,218.210007,218.210007,218.210007,218.210007,217.246414,0
2017-05-15,219.279999,219.279999,219.279999,219.279999,218.311676,0
2017-05-16,219.169998,219.169998,219.169998,219.169998,218.202164,0
2017-05-17,215.250000,215.250000,215.250000,215.250000,214.299469,0
2017-05-18,216.050003,216.050003,216.050003,216.050003,215.095947,0
2017-05-19,217.520004,217.520004,217.520004,217.520004,216.559448,0
2017-05-22,218.639999,218.639999,218.639999,218.639999,217.674500,0
2017-05-23,219.050003,219.050003,219.050003,219.050003,218.082687,0
2017-05-24,219.600006,219.600006,219.600006,219.600006,218.630264,0
2017-05-25,220.610001,220.610001,220.610001,220.610001,219.635803,0
2017-05-26,220.710007,220.710007,220.710007,220.710007,219.735367,0
2017-05-30,220.479996,220.479996,220.479996,220.479996,219.506378,0
2017-05-31,220.410004,220.410004,220.410004,220.410004,219.436691,0
2017-06-01,222.100006,222.100006,222.100006,222.100006,221.119232,0
2017-06-02,222.929993,222.929993,222.929993,222.929993,221.945557,0
2017-06-05,222.669998,222.669998,222.669998,222.669998,221.686707,0
2017-06-06,222.050003,222.050003,222.050003,222.050003,221.069443,0
2017-06-07,222.440002,222.440002,222.440002,222.440002,221.457718,0
2017-06-08,222.500000,222.500000,222.500000,222.500000,221.517456,0
2017-06-09,222.320007,222.320007,222.320007,222.320007,221.338257,0
2017-06-12,222.119995,222.119995,222.119995,222.119995,221.139130,0
2017-06-13,223.179993,223.179993,223.179993,223.179993,222.194443,0
2017-06-14,222.970001,222.970001,222.970001,222.970001,221.985382,0
2017-06-15,222.520004,222.520004,222.520004,222.520004,221.537369,0
2017-06-16,222.580002,222.580002,222.580002,222.580002,221.597107,0
2017-06-19,224.440002,224.440002,224.440002,224.440002,223.448898,0
2017-06-20,222.940002,222.940002,222.940002,222.940002,221.955521,0
2017-06-21,222.830002,222.830002,222.830002,222.830002,221.845993,0
2017-06-22,221.750000,221.750000,221.750000,221.750000,221.750000,0
2017-06-23,222.089996,222.089996,222.089996,222.089996,222.089996,0
2017-06-26,222.160004,222.160004,222.160004,222.160004,222.160004,0
2017-06-27,220.369995,220.369995,220.369995,220.369995,220.369995,0
2017-06-28,222.350006,222.350006,222.350006,222.350006,222.350006,0
2017-06-29,220.449997,220.449997,220.449997,220.449997,220.449997,0
2017-06-30,220.800003,220.800003,220.800003,220.800003,220.800003,0
2017-07-03,221.330002,221.330002,221.330002,221.330002,221.330002,0
2017-07-05,221.690002,221.690002,221.690002,221.690002,221.690002,0
2017-07-06,219.699997,219.699997,219.699997,219.699997,219.699997,0
2017-07-07,221.110001,221.110001,221.110001,221.110001,221.110001,0
2017-07-10,221.309998,221.309998,221.309998,221.309998,221.309998,0
2017-07-11,221.139999,221.139999,221.139999,221.139999,221.139999,0
2017-07-12,222.779999,222.779999,222.779999,222.779999,222.779999,0
2017-07-13,223.199997,223.199997,223.199997,223.199997,223.199997,0
2017-07-14,224.250000,224.250000,224.250000,224.250000,224.250000,0
2017-07-17,224.240005,224.240005,224.240005,224.240005,224.240005,0
2017-07-18,224.380005,224.380005,224.380005,224.380005,224.380005,0
2017-07-19,225.610001,225.610001,225.610001,225.610001,225.610001,0
2017-07-20,225.589996,225.589996,225.589996,225.589996,225.589996,0
2017-07-21,225.500000,225.500000,225.500000,225.500000,225.500000,0
2017-07-24,225.270004,225.270004,225.270004,225.270004,225.270004,0
2017-07-25,225.929993,225.929993,225.929993,225.929993,225.929993,0
2017-07-26,225.990005,225.990005,225.990005,225.990005,225.990005,0
2017-07-27,225.789993,225.789993,225.789993,225.789993,225.789993,0
2017-07-28,225.500000,225.500000,225.500000,225.500000,225.500000,0
2017-07-31,225.339996,225.339996,225.339996,225.339996,225.339996,0
2017-08-01,225.889999,225.889999,225.889999,225.889999,225.889999,0
2017-08-02,226.039993,226.039993,226.039993,226.039993,226.039993,0
2017-08-03,225.589996,225.589996,225.589996,225.589996,225.589996,0
2017-08-04,226.020004,226.020004,226.020004,226.020004,226.020004,0
2017-08-07,226.399994,226.399994,226.399994,226.399994,226.399994,0
2017-08-08,225.880005,225.880005,225.880005,225.880005,225.880005,0
2017-08-09,225.830002,225.830002,225.830002,225.830002,225.830002,0
2017-08-10,222.639999,222.639999,222.639999,222.639999,222.639999,0
2017-08-11,222.940002,222.940002,222.940002,222.940002,222.940002,0
2017-08-14,225.190002,225.190002,225.190002,225.190002,225.190002,0
2017-08-15,225.130005,225.130005,225.130005,225.130005,225.130005,0
2017-08-16,225.509995,225.509995,225.509995,225.509995,225.509995,0
2017-08-17,222.039993,222.039993,222.039993,222.039993,222.039993,0
2017-08-18,221.639999,221.639999,221.639999,221.639999,221.639999,0
2017-08-21,221.899994,221.899994,221.899994,221.899994,221.899994,0
2017-08-22,224.119995,224.119995,224.119995,224.119995,224.119995,0
2017-08-23,223.360001,223.360001,223.360001,223.360001,223.360001,0
2017-08-24,222.899994,222.899994,222.899994,222.899994,222.899994,0
2017-08-25,223.300003,223.300003,223.300003,223.300003,223.300003,0
2017-08-28,223.419998,223.419998,223.419998,223.419998,223.419998,0
2017-08-29,223.639999,223.639999,223.639999,223.639999,223.639999,0
2017-08-30,224.729996,224.729996,224.729996,224.729996,224.729996,0
2017-08-31,226.020004,226.020004,226.020004,226.020004,226.020004,0
