Date,Open,High,Low,Close,Adj Close,Volume
2017-05-08,10.130000,10.130000,10.130000,10.130000,10.066135,0
2017-05-09,10.120000,10.120000,10.120000,10.120000,10.056198,0
2017-05-10,10.120000,10.120000,10.120000,10.120000,10.056198,0
2017-05-11,10.120000,10.120000,10.120000,10.120000,10.056198,0
2017-05-12,10.150000,10.150000,10.150000,10.150000,10.086009,0
2017-05-15,10.150000,10.150000,10.150000,10.150000,10.086009,0
2017-05-16,10.160000,10.160000,10.160000,10.160000,10.095945,0
2017-05-17,10.220000,10.220000,10.220000,10.220000,10.155567,0
2017-05-18,10.190000,10.190000,10.190000,10.190000,10.125756,0
2017-05-19,10.200000,10.200000,10.200000,10.200000,10.135694,0
2017-05-22,10.190000,10.190000,10.190000,10.190000,10.125756,0
2017-05-23,10.180000,10.180000,10.180000,10.180000,10.115820,0
2017-05-24,10.200000,10.200000,10.200000,10.200000,10.135694,0
2017-05-25,10.210000,10.210000,10.210000,10.210000,10.145632,0
2017-05-26,10.210000,10.210000,10.210000,10.210000,10.145632,0
2017-05-30,10.230000,10.230000,10.230000,10.230000,10.165504,0
2017-05-31,10.240000,10.240000,10.240000,10.240000,10.175441,0
2017-06-01,10.230000,10.230000,10.230000,10.230000,10.165504,0
2017-06-02,10.270000,10.270000,10.270000,10.270000,10.205253,0
2017-06-05,10.250000,10.250000,10.250000,10.250000,10.185378,0
2017-06-06,10.270000,10.270000,10.270000,10.270000,10.205253,0
2017-06-07,10.250000,10.250000,10.250000,10.250000,10.185378,0
2017-06-08,10.240000,10.240000,10.240000,10.240000,10.175441,0
2017-06-09,10.230000,10.230000,10.230000,10.230000,10.165504,0
2017-06-12,10.220000,10.220000,10.220000,10.220000,10.155567,0
2017-06-13,10.230000,10.230000,10.230000,10.230000,10.165504,0
2017-06-14,10.270000,10.270000,10.270000,10.270000,10.205253,0
2017-06-15,10.250000,10.250000,10.250000,10.250000,10.185378,0
2017-06-16,10.260000,10.260000,10.260000,10.260000,10.195316,0
2017-06-19,10.240000,10.240000,10.240000,10.240000,10.175441,0
2017-06-20,10.270000,10.270000,10.270000,10.270000,10.205253,0
2017-06-21,10.260000,10.260000,10.260000,10.260000,10.195316,0
2017-06-22,10.270000,10.270000,10.270000,10.270000,10.205253,0
2017-06-23,10.270000,10.270000,10.270000,10.270000,10.205253,0
2017-06-26,10.280000,10.280000,10.280000,10.280000,10.215190,0
2017-06-27,10.260000,10.260000,10.260000,10.260000,10.195316,0
2017-06-28,10.260000,10.260000,10.260000,10.260000,10.195316,0
2017-06-29,10.250000,10.250000,10.250000,10.250000,10.185378,0
2017-06-30,10.230000,10.230000,10.230000,10.230000,10.189363,0
2017-07-03,10.200000,10.200000,10.200000,10.200000,10.159481,0
2017-07-05,10.210000,10.210000,10.210000,10.210000,10.169442,0
2017-07-06,10.200000,10.200000,10.200000,10.200000,10.159481,0
2017-07-07,10.180000,10.180000,10.180000,10.180000,10.139562,0
2017-07-10,10.190000,10.190000,10.190000,10.190000,10.149521,0
2017-07-11,10.200000,10.200000,10.200000,10.200000,10.159481,0
2017-07-12,10.220000,10.220000,10.220000,10.220000,10.179402,0
2017-07-13,10.220000,10.220000,10.220000,10.220000,10.179402,0
2017-07-14,10.230000,10.230000,10.230000,10.230000,10.189363,0
2017-07-17,10.240000,10.240000,10.240000,10.240000,10.199322,0
2017-07-18,10.270000,10.270000,10.270000,10.270000,10.229204,0
2017-07-19,10.260000,10.260000,10.260000,10.260000,10.219244,0
2017-07-20,10.270000,10.270000,10.270000,10.270000,10.229204,0
2017-07-21,10.280000,10.280000,10.280000,10.280000,10.239163,0
2017-07-24,10.270000,10.270000,10.270000,10.270000,10.229204,0
2017-07-25,10.230000,10.230000,10.230000,10.230000,10.189363,0
2017-07-26,10.260000,10.260000,10.260000,10.260000,10.219244,0
2017-07-27,10.240000,10.240000,10.240000,10.240000,10.199322,0
2017-07-28,10.260000,10.260000,10.260000,10.260000,10.219244,0
2017-07-31,10.270000,10.270000,10.270000,10.270000,10.249183,0
2017-08-01,10.290000,10.290000,10.290000,10.290000,10.269142,0
2017-08-02,10.290000,10.290000,10.290000,10.290000,10.269142,0
2017-08-03,10.320000,10.320000,10.320000,10.320000,10.299081,0
2017-08-04,10.290000,10.290000,10.290000,10.290000,10.269142,0
2017-08-07,10.290000,10.290000,10.290000,10.290000,10.269142,0
2017-08-08,10.280000,10.280000,10.280000,10.280000,10.259162,0
2017-08-09,10.300000,10.300000,10.300000,10.300000,10.279121,0
2017-08-10,10.330000,10.330000,10.330000,10.330000,10.309061,0
2017-08-11,10.340000,10.340000,10.340000,10.340000,10.319040,0
2017-08-14,10.310000,10.310000,10.310000,10.310000,10.289102,0
2017-08-15,10.280000,10.280000,10.280000,10.280000,10.259162,0
2017-08-16,10.310000,10.310000,10.310000,10.310000,10.289102,0
2017-08-17,10.330000,10.330000,10.330000,10.330000,10.309061,0
2017-08-18,10.330000,10.330000,10.330000,10.330000,10.309061,0
2017-08-21,10.340000,10.340000,10.340000,10.340000,10.319040,0
2017-08-22,10.320000,10.320000,10.320000,10.320000,10.299081,0
2017-08-23,10.350000,10.350000,10.350000,10.350000,10.329021,0
2017-08-24,10.330000,10.330000,10.330000,10.330000,10.309061,0
2017-08-25,10.350000,10.350000,10.350000,10.350000,10.329021,0
2017-08-28,10.350000,10.350000,10.350000,10.350000,10.329021,0
2017-08-29,10.370000,10.370000,10.370000,10.370000,10.348980,0
2017-08-30,10.360000,10.360000,10.360000,10.360000,10.339000,0
2017-08-31,10.370000,10.370000,10.370000,10.370000,10.370000,0
