Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,30.299999,30.299999,30.299999,30.299999,29.593487,0
2016-12-02,30.330000,30.330000,30.330000,30.330000,29.622789,0
2016-12-05,30.520000,30.520000,30.520000,30.520000,29.808359,0
2016-12-06,30.650000,30.650000,30.650000,30.650000,29.935328,0
2016-12-07,31.010000,31.010000,31.010000,31.010000,30.286934,0
2016-12-08,31.080000,31.080000,31.080000,31.080000,30.355301,0
2016-12-09,31.170000,31.170000,31.170000,31.170000,30.443203,0
2016-12-12,31.090000,31.090000,31.090000,31.090000,30.365068,0
2016-12-13,31.290001,31.290001,31.290001,31.290001,30.560406,0
2016-12-14,30.940001,30.940001,30.940001,30.940001,30.218565,0
2016-12-15,31.000000,31.000000,31.000000,31.000000,30.277166,0
2016-12-16,30.969999,30.969999,30.969999,30.969999,30.247866,0
2016-12-19,31.010000,31.010000,31.010000,31.010000,30.286934,0
2016-12-20,31.100000,31.100000,31.100000,31.100000,30.374834,0
2016-12-21,31.040001,31.040001,31.040001,31.040001,30.316235,0
2016-12-22,30.959999,30.959999,30.959999,30.959999,30.238098,0
2016-12-23,31.010000,31.010000,31.010000,31.010000,30.286934,0
2016-12-27,31.049999,31.049999,31.049999,31.049999,30.326000,0
2016-12-28,30.180000,30.180000,30.180000,30.180000,30.180000,0
2016-12-29,30.250000,30.250000,30.250000,30.250000,30.250000,0
2016-12-30,30.209999,30.209999,30.209999,30.209999,30.209999,0
2017-01-03,30.400000,30.400000,30.400000,30.400000,30.400000,0
2017-01-04,30.639999,30.639999,30.639999,30.639999,30.639999,0
2017-01-05,30.730000,30.730000,30.730000,30.730000,30.730000,0
2017-01-06,30.719999,30.719999,30.719999,30.719999,30.719999,0
2017-01-09,30.639999,30.639999,30.639999,30.639999,30.639999,0
2017-01-10,30.680000,30.680000,30.680000,30.680000,30.680000,0
2017-01-11,30.799999,30.799999,30.799999,30.799999,30.799999,0
2017-01-12,30.770000,30.770000,30.770000,30.770000,30.770000,0
2017-01-13,30.850000,30.850000,30.850000,30.850000,30.850000,0
2017-01-17,30.770000,30.770000,30.770000,30.770000,30.770000,0
2017-01-18,30.750000,30.750000,30.750000,30.750000,30.750000,0
2017-01-19,30.670000,30.670000,30.670000,30.670000,30.670000,0
2017-01-20,30.760000,30.760000,30.760000,30.760000,30.760000,0
2017-01-23,30.760000,30.760000,30.760000,30.760000,30.760000,0
2017-01-24,30.930000,30.930000,30.930000,30.930000,30.930000,0
2017-01-25,31.150000,31.150000,31.150000,31.150000,31.150000,0
2017-01-26,31.110001,31.110001,31.110001,31.110001,31.110001,0
2017-01-27,31.070000,31.070000,31.070000,31.070000,31.070000,0
2017-01-30,30.889999,30.889999,30.889999,30.889999,30.889999,0
2017-01-31,30.920000,30.920000,30.920000,30.920000,30.920000,0
2017-02-01,30.959999,30.959999,30.959999,30.959999,30.959999,0
2017-02-02,30.980000,30.980000,30.980000,30.980000,30.980000,0
2017-02-03,31.160000,31.160000,31.160000,31.160000,31.160000,0
2017-02-06,31.080000,31.080000,31.080000,31.080000,31.080000,0
2017-02-07,31.049999,31.049999,31.049999,31.049999,31.049999,0
2017-02-08,31.120001,31.120001,31.120001,31.120001,31.120001,0
2017-02-09,31.250000,31.250000,31.250000,31.250000,31.250000,0
2017-02-10,31.360001,31.360001,31.360001,31.360001,31.360001,0
2017-02-13,31.500000,31.500000,31.500000,31.500000,31.500000,0
2017-02-14,31.559999,31.559999,31.559999,31.559999,31.559999,0
2017-02-15,31.680000,31.680000,31.680000,31.680000,31.680000,0
2017-02-16,31.680000,31.680000,31.680000,31.680000,31.680000,0
2017-02-17,31.690001,31.690001,31.690001,31.690001,31.690001,0
2017-02-21,31.830000,31.830000,31.830000,31.830000,31.830000,0
2017-02-22,31.820000,31.820000,31.820000,31.820000,31.820000,0
2017-02-23,31.830000,31.830000,31.830000,31.830000,31.830000,0
2017-02-24,31.790001,31.790001,31.790001,31.790001,31.790001,0
2017-02-27,31.799999,31.799999,31.799999,31.799999,31.799999,0
2017-02-28,31.709999,31.709999,31.709999,31.709999,31.709999,0
2017-03-01,32.029999,32.029999,32.029999,32.029999,32.029999,0
2017-03-02,31.830000,31.830000,31.830000,31.830000,31.830000,0
2017-03-03,31.889999,31.889999,31.889999,31.889999,31.889999,0
2017-03-06,31.799999,31.799999,31.799999,31.799999,31.799999,0
2017-03-07,31.719999,31.719999,31.719999,31.719999,31.719999,0
2017-03-08,31.610001,31.610001,31.610001,31.610001,31.610001,0
2017-03-09,31.610001,31.610001,31.610001,31.610001,31.610001,0
2017-03-10,31.740000,31.740000,31.740000,31.740000,31.740000,0
2017-03-13,31.820000,31.820000,31.820000,31.820000,31.820000,0
2017-03-14,31.700001,31.700001,31.700001,31.700001,31.700001,0
2017-03-15,32.040001,32.040001,32.040001,32.040001,32.040001,0
2017-03-16,32.080002,32.080002,32.080002,32.080002,32.080002,0
2017-03-17,32.099998,32.099998,32.099998,32.099998,32.099998,0
2017-03-20,32.070000,32.070000,32.070000,32.070000,32.070000,0
2017-03-21,31.790001,31.790001,31.790001,31.790001,31.790001,0
2017-03-22,31.820000,31.820000,31.820000,31.820000,31.820000,0
2017-03-23,31.840000,31.840000,31.840000,31.840000,31.840000,0
2017-03-24,31.850000,31.850000,31.850000,31.850000,31.850000,0
2017-03-27,31.879999,31.879999,31.879999,31.879999,31.879999,0
2017-03-28,32.029999,32.029999,32.029999,32.029999,32.029999,0
2017-03-29,32.080002,32.080002,32.080002,32.080002,32.080002,0
2017-03-30,32.090000,32.090000,32.090000,32.090000,32.090000,0
2017-03-31,32.029999,32.029999,32.029999,32.029999,32.029999,0
2017-04-03,32.000000,32.000000,32.000000,32.000000,32.000000,0
2017-04-04,32.009998,32.009998,32.009998,32.009998,32.009998,0
2017-04-05,31.920000,31.920000,31.920000,31.920000,31.920000,0
2017-04-06,31.959999,31.959999,31.959999,31.959999,31.959999,0
2017-04-07,31.930000,31.930000,31.930000,31.930000,31.930000,0
2017-04-10,31.940001,31.940001,31.940001,31.940001,31.940001,0
2017-04-11,31.980000,31.980000,31.980000,31.980000,31.980000,0
2017-04-12,31.920000,31.920000,31.920000,31.920000,31.920000,0
2017-04-13,31.750000,31.750000,31.750000,31.750000,31.750000,0
2017-04-17,31.969999,31.969999,31.969999,31.969999,31.969999,0
2017-04-18,31.879999,31.879999,31.879999,31.879999,31.879999,0
2017-04-19,31.809999,31.809999,31.809999,31.809999,31.809999,0
2017-04-20,32.029999,32.029999,32.029999,32.029999,32.029999,0
2017-04-21,31.959999,31.959999,31.959999,31.959999,31.959999,0
2017-04-24,32.360001,32.360001,32.360001,32.360001,32.360001,0
2017-04-25,32.549999,32.549999,32.549999,32.549999,32.549999,0
2017-04-26,32.529999,32.529999,32.529999,32.529999,32.529999,0
2017-04-27,32.540001,32.540001,32.540001,32.540001,32.540001,0
2017-04-28,32.480000,32.480000,32.480000,32.480000,32.480000,0
2017-05-01,32.540001,32.540001,32.540001,32.540001,32.540001,0
2017-05-02,32.619999,32.619999,32.619999,32.619999,32.619999,0
2017-05-03,32.549999,32.549999,32.549999,32.549999,32.549999,0
2017-05-04,32.590000,32.590000,32.590000,32.590000,32.590000,0
2017-05-05,32.759998,32.759998,32.759998,32.759998,32.759998,0
2017-05-08,32.709999,32.709999,32.709999,32.709999,32.709999,0
2017-05-09,32.689999,32.689999,32.689999,32.689999,32.689999,0
2017-05-10,32.750000,32.750000,32.750000,32.750000,32.750000,0
2017-05-11,32.700001,32.700001,32.700001,32.700001,32.700001,0
2017-05-12,32.720001,32.720001,32.720001,32.720001,32.720001,0
2017-05-15,32.880001,32.880001,32.880001,32.880001,32.880001,0
2017-05-16,32.930000,32.930000,32.930000,32.930000,32.930000,0
2017-05-17,32.509998,32.509998,32.509998,32.509998,32.509998,0
2017-05-18,32.520000,32.520000,32.520000,32.520000,32.520000,0
2017-05-19,32.779999,32.779999,32.779999,32.779999,32.779999,0
2017-05-22,32.889999,32.889999,32.889999,32.889999,32.889999,0
2017-05-23,32.910000,32.910000,32.910000,32.910000,32.910000,0
2017-05-24,32.980000,32.980000,32.980000,32.980000,32.980000,0
2017-05-25,33.080002,33.080002,33.080002,33.080002,33.080002,0
2017-05-26,33.060001,33.060001,33.060001,33.060001,33.060001,0
2017-05-30,33.020000,33.020000,33.020000,33.020000,33.020000,0
2017-05-31,33.020000,33.020000,33.020000,33.020000,33.020000,0
2017-06-01,33.250000,33.250000,33.250000,33.250000,33.250000,0
2017-06-02,33.419998,33.419998,33.419998,33.419998,33.419998,0
2017-06-05,33.360001,33.360001,33.360001,33.360001,33.360001,0
2017-06-06,33.290001,33.290001,33.290001,33.290001,33.290001,0
2017-06-07,33.299999,33.299999,33.299999,33.299999,33.299999,0
2017-06-08,33.320000,33.320000,33.320000,33.320000,33.320000,0
2017-06-09,33.270000,33.270000,33.270000,33.270000,33.270000,0
2017-06-12,33.220001,33.220001,33.220001,33.220001,33.220001,0
2017-06-13,33.389999,33.389999,33.389999,33.389999,33.389999,0
2017-06-14,33.369999,33.369999,33.369999,33.369999,33.369999,0
2017-06-15,33.209999,33.209999,33.209999,33.209999,33.209999,0
2017-06-16,33.279999,33.279999,33.279999,33.279999,33.279999,0
2017-06-19,33.480000,33.480000,33.480000,33.480000,33.480000,0
2017-06-20,33.259998,33.259998,33.259998,33.259998,33.259998,0
2017-06-21,33.240002,33.240002,33.240002,33.240002,33.240002,0
2017-06-22,33.259998,33.259998,33.259998,33.259998,33.259998,0
2017-06-23,33.330002,33.330002,33.330002,33.330002,33.330002,0
2017-06-26,33.380001,33.380001,33.380001,33.380001,33.380001,0
2017-06-27,33.209999,33.209999,33.209999,33.209999,33.209999,0
